file_name,label,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_index_finger_x,left_index_finger_y,right_index_finger_x,right_index_finger_y,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z
frame_6588.jpg,1,0.43673,0.23958,0.85754,0.47496,0.14958,0.49438,0.89586,0.77198,0.10071,0.81999,0.79496,0.89368,0.18885,0.91124,0.71094,0.92491,0.22633,0.89708,0.49319,0.19361,-1.28849,0.52415,0.19298,-1.28866
frame_6606.jpg,0,0.42882,0.34735,0.82605,0.54912,0.14865,0.56889,0.89966,0.79282,0.09114,0.82048,0.77291,0.8957,0.15771,0.91598,0.68098,0.92573,0.19105,0.90176,0.47553,0.30463,-1.14898,0.50425,0.30272,-1.14918
frame_6624.jpg,1,0.41588,0.24496,0.84657,0.48172,0.13952,0.50066,0.91351,0.77304,0.09638,0.81916,0.79071,0.9043,0.19777,0.92411,0.68638,0.93704,0.2271,0.91664,0.47389,0.19903,-1.29373,0.50612,0.19853,-1.29393
frame_6642.jpg,0,0.43098,0.2009,0.85618,0.46436,0.14719,0.48613,0.93027,0.79252,0.09043,0.82515,0.77342,0.91902,0.23662,0.93735,0.67891,0.94395,0.27911,0.92721,0.4885,0.15777,-1.5482,0.52051,0.15785,-1.54838
frame_666.jpg,0,0.59136,0.44101,0.81872,0.47487,0.21395,0.48364,0.83407,0.8701,0.05869,0.84295,0.67608,1.00427,0.20676,0.94347,0.58312,1.00207,0.26889,0.91685,0.64177,0.38986,-1.56158,0.66473,0.388,-1.56128
frame_6660.jpg,0,0.46211,0.12486,0.80482,0.42202,0.16737,0.45036,0.88808,0.72225,0.07543,0.75895,0.75483,0.89603,0.1516,0.86393,0.67662,0.93424,0.21681,0.87026,0.49887,0.09223,-1.08809,0.52263,0.09375,-1.08805
frame_6678.jpg,0,0.51751,0.16365,0.90699,0.44831,0.29547,0.47995,0.98125,0.73142,0.25451,0.78349,0.90205,0.87698,0.31235,0.91774,0.81422,0.92798,0.34567,0.91759,0.56483,0.12429,-1.32025,0.59435,0.12523,-1.32085
frame_6696.jpg,0,0.42049,0.15555,0.80704,0.43007,0.15925,0.47265,0.90487,0.71766,0.09732,0.78126,0.79077,0.88642,0.18182,0.89585,0.7098,0.92792,0.21325,0.90049,0.46477,0.11874,-1.20245,0.49172,0.12081,-1.20252
frame_6714.jpg,0,0.41482,0.13988,0.81799,0.42365,0.15145,0.46009,0.91537,0.71785,0.09104,0.7631,0.78801,0.88494,0.17555,0.89166,0.70434,0.9264,0.21032,0.90154,0.46593,0.10306,-1.10736,0.49489,0.10489,-1.10739
frame_6732.jpg,0,0.39447,0.14975,0.81256,0.42059,0.15288,0.46203,0.91093,0.70456,0.09672,0.77139,0.77688,0.88499,0.17681,0.88112,0.68927,0.92337,0.20952,0.88806,0.4538,0.11099,-0.98166,0.48579,0.11378,-0.98163
frame_6750.jpg,0,0.41191,0.15464,0.81931,0.42984,0.15897,0.46697,0.8955,0.71509,0.09188,0.77385,0.77187,0.8942,0.18176,0.90279,0.68539,0.93477,0.22688,0.9132,0.45819,0.11731,-1.17828,0.48666,0.11743,-1.17828
frame_6768.jpg,0,0.39644,0.12862,0.82187,0.43669,0.16532,0.45796,0.88577,0.71098,0.0834,0.75384,0.7811,0.88271,0.15361,0.91018,0.68948,0.93937,0.20292,0.92282,0.4536,0.09742,-1.30238,0.48434,0.10099,-1.30257
frame_6786.jpg,0,0.39914,0.13847,0.79878,0.43816,0.17334,0.46305,0.87915,0.72519,0.11834,0.77322,0.73724,0.89982,0.17751,0.90981,0.6483,0.93905,0.21408,0.93068,0.45428,0.10749,-1.31419,0.48173,0.1095,-1.31445
frame_6804.jpg,0,0.42232,0.17621,0.79651,0.47309,0.18529,0.50748,0.87467,0.77436,0.11751,0.82283,0.72249,0.96137,0.20368,0.98456,0.6485,0.98676,0.24573,1.01023,0.47012,0.14617,-1.30236,0.49624,0.14855,-1.30271
frame_6822.jpg,0,0.40255,0.20333,0.78851,0.47997,0.18736,0.50144,0.8744,0.74969,0.09308,0.78347,0.74048,0.92027,0.1758,0.91473,0.65849,0.95848,0.22166,0.94503,0.45343,0.1698,-1.29897,0.48112,0.17201,-1.2993
frame_684.jpg,0,0.57379,0.3813,0.80529,0.40778,0.25008,0.39171,0.8244,0.70051,0.08163,0.68524,0.7148,0.82477,0.19981,0.78161,0.6194,0.82321,0.27644,0.77271,0.6354,0.34112,-1.64114,0.66189,0.34117,-1.6412
frame_6840.jpg,0,0.4071,0.13677,0.79756,0.43086,0.17518,0.4669,0.88647,0.71757,0.11599,0.79484,0.76015,0.90423,0.20072,0.91717,0.68797,0.94761,0.24432,0.95243,0.45861,0.10129,-1.1646,0.48661,0.10379,-1.16457
frame_6858.jpg,0,0.42025,0.21235,0.80861,0.49206,0.19481,0.52465,0.88219,0.77319,0.13966,0.84909,0.73576,0.9568,0.22077,0.9995,0.66118,0.98332,0.2417,1.05118,0.46957,0.1768,-1.05545,0.49758,0.17795,-1.05542
frame_6876.jpg,0,0.42195,0.20527,0.81145,0.50624,0.19392,0.53396,0.86951,0.81655,0.13879,0.87413,0.7355,0.95936,0.20974,1.02146,0.66673,0.97671,0.2295,1.08803,0.47375,0.17053,-1.10207,0.50224,0.1722,-1.10215
frame_6894.jpg,0,0.40677,0.20766,0.79983,0.50693,0.18471,0.52519,0.87069,0.81225,0.11497,0.85271,0.7105,0.98506,0.19346,0.98821,0.62872,1.0056,0.2178,1.01169,0.45913,0.17373,-1.08071,0.4878,0.1752,-1.08078
frame_6912.jpg,0,0.44887,0.19967,0.81421,0.49518,0.18959,0.5221,0.90496,0.78676,0.12023,0.84609,0.74805,0.96903,0.18461,1.01124,0.66939,0.99232,0.23635,1.04554,0.50058,0.16677,-1.21842,0.52768,0.16926,-1.21882
frame_6930.jpg,0,0.43121,0.19949,0.81471,0.50534,0.20814,0.5285,0.88764,0.811,0.15007,0.8552,0.73728,0.97584,0.22201,1.00233,0.64866,0.99897,0.22213,1.0464,0.48493,0.16266,-1.24844,0.51372,0.16419,-1.24899
frame_6948.jpg,0,0.42469,0.20264,0.80185,0.5079,0.18869,0.52228,0.89453,0.79577,0.11774,0.83751,0.75796,0.9568,0.18899,0.99225,0.68817,0.97842,0.23839,1.01401,0.4773,0.16564,-1.23664,0.50437,0.16691,-1.23687
frame_6966.jpg,0,0.40884,0.21058,0.80125,0.49998,0.18352,0.51929,0.92159,0.77207,0.13356,0.82568,0.77709,0.92742,0.20267,0.95021,0.68841,0.95606,0.24654,0.9617,0.46066,0.17424,-1.25184,0.48953,0.17574,-1.25236
frame_6984.jpg,0,0.46019,0.213,0.81594,0.4996,0.2683,0.52387,0.89388,0.81957,0.17725,0.84287,0.88011,0.96912,0.1047,0.97229,0.8445,0.98955,0.09166,0.97875,0.50229,0.17651,-1.02752,0.52617,0.17719,-1.02793
frame_7002.jpg,0,0.4809,0.21794,0.80079,0.50431,0.27619,0.52308,0.87951,0.78953,0.18718,0.82721,0.88257,0.93212,0.11448,0.95997,0.86007,0.95321,0.1093,0.97129,0.52385,0.18071,-0.92204,0.54607,0.18173,-0.92245
frame_702.jpg,0,0.64242,0.46101,0.85253,0.47601,0.25041,0.46768,0.86067,0.83619,0.08238,0.83412,0.6799,0.97361,0.36545,0.92824,0.60731,0.95226,0.46655,0.88481,0.70544,0.41684,-1.4624,0.73044,0.41698,-1.4625
frame_7020.jpg,0,0.53417,0.21251,0.78713,0.49733,0.39172,0.5228,0.85049,0.81761,0.3312,0.84172,0.89269,0.95763,0.16831,0.95574,0.89779,0.98299,0.10205,0.94953,0.56524,0.17661,-0.56616,0.58338,0.17743,-0.56628
frame_7038.jpg,0,0.53847,0.23076,0.77929,0.5023,0.39573,0.53,0.85172,0.79267,0.3169,0.81942,0.91595,0.96626,0.1525,0.9384,0.93859,0.99625,0.09087,0.93757,0.56616,0.19417,-0.47266,0.58462,0.19581,-0.47291
frame_7056.jpg,0,0.56495,0.22375,0.77922,0.50485,0.45507,0.52475,0.82497,0.81481,0.36849,0.82567,0.88338,0.97266,0.17364,0.97609,0.90832,0.9904,0.10502,0.97747,0.59482,0.18689,-0.45959,0.6103,0.18777,-0.45972
frame_7074.jpg,0,0.58102,0.22772,0.79332,0.51994,0.45059,0.52711,0.84549,0.83975,0.36065,0.83585,0.91325,0.99056,0.14497,0.97892,0.94656,1.01256,0.07132,0.97426,0.61011,0.18985,-0.61212,0.62596,0.19041,-0.61217
frame_7092.jpg,0,0.639,0.27145,0.78795,0.54714,0.39883,0.53836,0.83924,0.86975,0.32785,0.86333,0.92196,0.99164,0.18772,0.9352,0.94627,1.00137,0.1359,0.9112,0.65875,0.22588,-0.78266,0.67194,0.22635,-0.78295
frame_7110.jpg,0,0.60233,0.27061,0.71786,0.52896,0.27165,0.5707,0.76576,0.82151,0.22981,0.89811,0.85164,0.95519,0.15254,0.97966,0.88965,0.97626,0.1117,0.96311,0.58189,0.22067,-0.88611,0.58492,0.22016,-0.8867
frame_7128.jpg,0,0.45364,0.38179,0.59078,0.55517,0.21669,0.56201,0.6757,0.85414,0.17143,0.86677,0.83213,0.94134,0.10438,0.97552,0.89407,0.92309,0.06681,0.9651,0.46528,0.32742,-0.88857,0.47555,0.32566,-0.88888
frame_7146.jpg,0,0.62107,0.38048,0.83588,0.52067,0.41105,0.44142,0.95089,0.875,0.34858,0.77012,0.76506,0.96453,0.23973,0.92377,0.68239,0.94691,0.18473,0.91461,0.66102,0.32635,-1.22391,0.67894,0.32684,-1.2238
frame_7164.jpg,0,0.46344,0.51104,0.81451,0.55309,0.20134,0.45346,0.85764,0.85018,0.14735,0.73857,0.53123,0.97494,0.17066,0.87859,0.45426,1.00026,0.2324,0.86914,0.51704,0.47877,-1.86062,0.54496,0.48301,-1.86067
frame_7182.jpg,0,0.4662,0.5302,0.81218,0.56008,0.20153,0.44348,0.90585,0.86848,0.13054,0.70583,0.49879,0.98434,0.13077,0.85338,0.35073,0.93161,0.18019,0.89389,0.51128,0.50692,-1.68661,0.53671,0.50935,-1.6869
frame_72.jpg,0,0.55745,0.33595,0.7617,0.36803,0.26312,0.35627,0.8444,0.61881,0.0938,0.60859,0.74683,0.72105,0.28451,0.71877,0.67758,0.7229,0.36957,0.70115,0.60033,0.30155,-2.364,0.62281,0.29877,-2.36409
frame_720.jpg,0,0.59206,0.47074,0.81141,0.48915,0.21434,0.47448,0.82723,0.83235,0.121,0.77856,0.70615,0.99254,0.18869,0.9029,0.61302,0.99686,0.2368,0.89927,0.65506,0.43037,-1.84925,0.67821,0.42909,-1.84921
frame_7200.jpg,0,0.48811,0.34816,0.74127,0.33063,0.22463,0.28592,0.91475,0.53861,0.13898,0.44661,0.62896,0.62509,0.16154,0.56618,0.52825,0.619,0.20774,0.58429,0.52536,0.33507,-1.67265,0.54466,0.33381,-1.67278
frame_7218.jpg,0,0.49417,0.52655,0.81239,0.51811,0.18257,0.40801,0.91328,0.80757,0.07029,0.75066,0.62319,0.94645,0.24749,0.85314,0.52723,0.92339,0.33975,0.84976,0.53119,0.49741,-1.57841,0.55184,0.49642,-1.57861
frame_7236.jpg,0,0.47996,0.47599,0.77533,0.47786,0.23993,0.3795,0.91196,0.77925,0.18083,0.63953,0.64947,0.92931,0.15303,0.83048,0.53614,0.91911,0.18788,0.80699,0.50572,0.45689,-1.2649,0.52107,0.45907,-1.26533
frame_7254.jpg,0,0.45041,0.48642,0.79144,0.51407,0.22536,0.37569,0.94129,0.79794,0.15643,0.58367,0.64693,0.92274,0.13949,0.79715,0.51656,0.91541,0.15948,0.80893,0.49324,0.45912,-1.27737,0.51742,0.46058,-1.27779
frame_7272.jpg,0,0.47462,0.48267,0.77045,0.50445,0.1579,0.47794,0.90289,0.89238,0.10166,0.86473,100,100,0.26717,0.91082,100,100,0.30537,0.86349,0.53068,0.44416,-2.16747,0.55405,0.44276,-2.16725
frame_7290.jpg,0,0.46233,0.47768,0.76782,0.52221,0.16426,0.46142,0.91527,0.87974,0.16265,0.78191,0.55632,0.98904,0.19648,0.88025,0.4596,0.96888,0.21151,0.86116,0.51237,0.44012,-1.75628,0.53575,0.43818,-1.75665
frame_7308.jpg,0,0.43649,0.49344,0.76191,0.50696,0.16864,0.44955,0.90328,0.89309,0.14989,0.7236,0.56645,0.98854,0.16277,0.86985,0.44401,0.96283,0.16896,0.89142,0.49789,0.45627,-1.69973,0.52398,0.45509,-1.70003
frame_7326.jpg,0,0.46747,0.44656,0.77973,0.44419,0.17839,0.39936,0.94045,0.74101,0.11889,0.64417,0.63748,0.87484,0.24107,0.79024,0.52705,0.86472,0.28538,0.78026,0.51925,0.41667,-1.61663,0.5444,0.41329,-1.61688
frame_7344.jpg,0,0.51625,0.43085,0.78144,0.51186,0.23584,0.48854,0.90345,0.90807,0.18889,0.86066,100,100,0.14463,0.93085,100,100,0.11141,0.88156,0.55597,0.36766,-1.90422,0.57647,0.36196,-1.90442
frame_7362.jpg,0,0.65112,0.31648,0.96999,0.47003,0.30834,0.48438,0.98379,0.8094,0.31198,0.80873,0.90678,0.97716,0.25908,0.92715,0.82029,0.99848,0.2413,0.92539,0.69241,0.26451,-2.55937,0.7187,0.26225,-2.56011
frame_738.jpg,0,0.62823,0.4828,0.81534,0.50157,0.22854,0.47041,0.83785,0.80709,0.05047,0.79621,0.67891,0.99475,0.25049,0.89941,0.60734,0.98537,0.33797,0.88512,0.68901,0.44367,-1.6329,0.71058,0.44261,-1.63272
frame_7380.jpg,0,0.5154,0.39023,0.83804,0.50629,0.18919,0.48122,0.89597,0.86994,0.13045,0.83409,100,100,0.15233,0.92705,100,100,0.14771,0.91061,0.56548,0.32956,-1.58646,0.59184,0.32765,-1.58661
frame_7398.jpg,0,0.58628,0.4303,0.85023,0.48373,0.18439,0.47397,0.90931,0.83523,0.08365,0.81292,0.79429,0.95852,0.35417,0.93375,0.69857,0.96212,0.44505,0.91863,0.63836,0.37616,-2.24679,0.66091,0.37366,-2.2469
frame_7416.jpg,0,0.60319,0.38837,0.85649,0.49961,0.25599,0.4736,0.90983,0.84273,0.18577,0.81915,0.81746,0.95937,0.14584,0.90822,0.73206,0.96361,0.1189,0.87885,0.64988,0.33004,-2.05343,0.67253,0.3269,-2.05348
frame_7434.jpg,0,0.56793,0.39466,0.82956,0.48886,0.19446,0.46867,0.88298,0.84286,0.13263,0.82267,0.7892,0.95287,0.14815,0.89905,0.70598,0.96077,0.13061,0.88631,0.61883,0.33891,-1.97136,0.64275,0.33732,-1.97159
frame_7452.jpg,0,0.56127,0.3994,0.83294,0.48686,0.19941,0.47241,0.89567,0.85442,0.13763,0.81904,0.78711,0.97297,0.11818,0.92294,0.69588,0.98601,0.09587,0.9057,0.614,0.34243,-1.86363,0.64057,0.33989,-1.86385
frame_7470.jpg,0,0.5452,0.41935,0.81664,0.47916,0.16062,0.47516,0.88393,0.82365,0.11612,0.78882,0.7819,0.95454,0.19616,0.87942,0.69412,0.97283,0.25735,0.87281,0.60076,0.36781,-1.96006,0.62739,0.36527,-1.96011
frame_7488.jpg,0,0.56745,0.43249,0.83414,0.47344,0.15742,0.46806,0.90019,0.83343,0.07952,0.80413,0.77552,0.96321,0.278,0.91069,0.68825,0.97601,0.38586,0.88677,0.62307,0.3821,-1.7803,0.64692,0.38074,-1.78037
frame_7506.jpg,0,0.57253,0.42685,0.83327,0.47999,0.16597,0.47949,0.89537,0.83047,0.10661,0.81922,0.78794,0.95959,0.21176,0.90884,0.69476,0.96285,0.24385,0.88932,0.62221,0.37417,-2.19562,0.64659,0.37086,-2.19545
frame_7524.jpg,0,0.53511,0.42713,0.80973,0.46481,0.16971,0.46171,0.88235,0.80961,0.10867,0.77976,0.77269,0.9431,0.24484,0.87462,0.67512,0.9593,0.32696,0.86307,0.58345,0.37639,-1.54498,0.60539,0.37427,-1.54503
frame_7542.jpg,0,0.57361,0.40474,0.82984,0.4729,0.18895,0.46633,0.87909,0.82039,0.09139,0.81466,0.79759,0.95487,0.2971,0.9012,0.71017,0.9618,0.36705,0.89004,0.62442,0.34498,-1.57874,0.6469,0.34203,-1.57873
frame_756.jpg,0,0.63526,0.47378,0.82729,0.47757,0.2387,0.46341,0.83287,0.80789,0.08302,0.78691,0.70656,0.98334,0.27842,0.92077,0.61401,0.9882,0.3522,0.93086,0.69672,0.43383,-1.47097,0.71895,0.43116,-1.47074
frame_7560.jpg,0,0.49324,0.22448,0.86862,0.48901,0.20102,0.49255,0.91388,0.81547,0.12763,0.82296,0.83352,0.95977,0.16139,0.90644,0.7516,0.9934,0.16289,0.90459,0.55003,0.17682,-1.66141,0.58051,0.17648,-1.662
frame_7578.jpg,0,0.44439,0.22693,0.81064,0.41767,0.16657,0.48414,0.9128,0.74303,0.17552,0.90179,0.84191,0.92805,0.35884,0.54428,0.75747,0.94142,0.38345,0.43145,0.48219,0.16933,-1.2945,0.50795,0.16658,-1.29484
frame_7596.jpg,0,0.46393,0.26242,0.82084,0.47428,0.202,0.50309,0.90807,0.8286,0.19349,0.92553,0.8259,0.94902,0.31835,0.60198,0.73209,0.95712,0.3343,0.48375,0.50659,0.20001,-1.31622,0.53261,0.19743,-1.31644
frame_7614.jpg,0,0.45199,0.25791,0.83041,0.46626,0.17915,0.5022,0.92921,0.8234,0.16569,0.92804,0.84404,0.95102,0.30097,0.60426,0.74768,0.97078,0.31674,0.48578,0.50162,0.19398,-1.46992,0.53046,0.19098,-1.47036
frame_7632.jpg,0,0.44025,0.26459,0.82069,0.47507,0.17774,0.50696,0.90884,0.83123,0.1645,0.93152,0.81838,0.95678,0.29216,0.61764,0.71157,0.9742,0.31397,0.49645,0.48977,0.1998,-1.64022,0.51636,0.1976,-1.64062
frame_7650.jpg,0,0.47642,0.25238,0.82652,0.45725,0.18982,0.4869,0.9059,0.81035,0.16166,0.90763,0.81365,0.95453,0.33975,0.59257,0.72776,0.96741,0.3707,0.46557,0.52396,0.1902,-1.75937,0.54961,0.18911,-1.75932
frame_7668.jpg,0,0.48926,0.24631,0.82036,0.53439,0.20784,0.53604,0.8963,0.91382,0.10373,0.9021,0.80182,0.87772,0.08021,0.90442,0.75923,0.82036,0.07236,0.86394,0.53372,0.20153,-1.85581,0.55831,0.20163,-1.85615
frame_7686.jpg,0,0.66588,0.26178,0.92841,0.52216,0.37782,0.4792,0.9161,0.93572,0.27187,0.81578,0.74154,0.61297,0.18318,0.94952,0.72595,0.48677,0.16031,0.94943,0.71551,0.21154,-1.21594,0.73978,0.21209,-1.21637
frame_7704.jpg,0,0.65921,0.26696,0.9326,0.52189,0.38469,0.47953,0.91009,0.93982,0.27747,0.84053,0.73227,0.60848,0.18673,0.95961,0.72608,0.48196,0.16454,0.94322,0.70793,0.21626,-1.30418,0.7301,0.21693,-1.30465
frame_7722.jpg,0,0.55447,0.28775,0.83821,0.5598,0.32407,0.52934,0.92043,0.93501,0.25499,0.85755,0.70664,0.76977,0.14858,0.94176,0.65181,0.65818,0.09829,0.94021,0.60146,0.24315,-1.02248,0.62502,0.2435,-1.0223
frame_774.jpg,0,0.51273,0.2177,0.84244,0.47916,0.18419,0.47165,0.89761,0.80641,0.10783,0.79201,0.76063,0.94817,0.21638,0.88636,0.6651,0.96009,0.30399,0.88642,0.56381,0.1701,-1.45039,0.5898,0.16991,-1.45073
frame_7740.jpg,0,0.38913,0.1879,0.79933,0.43075,0.27175,0.4363,0.90253,0.70666,0.11064,0.32782,0.86171,0.90795,0.28201,0.07967,0.80389,0.95018,0.3539,0.01932,0.42048,0.14327,-1.06981,0.44525,0.13899,-1.06996
frame_7758.jpg,0,0.4599,0.27616,0.79244,0.53977,0.20161,0.55192,0.8812,0.86762,0.14372,0.88457,0.77113,1.00083,0.14362,0.86198,0.69398,1.04608,0.13873,0.80261,0.50804,0.23353,-1.36798,0.53252,0.23322,-1.36814
frame_7776.jpg,0,0.35993,0.25516,0.80246,0.5203,0.17427,0.48941,0.88465,0.82685,0.09086,0.80584,0.8071,0.92749,0.12899,0.92524,0.72304,0.92737,0.16038,0.92248,0.4269,0.20729,-1.49876,0.46373,0.2084,-1.49913
frame_7794.jpg,0,0.43798,0.24737,0.81477,0.51208,0.18113,0.49756,0.89794,0.81984,0.10619,0.82334,0.82788,0.92826,0.13544,0.93089,0.75118,0.93278,0.16572,0.92709,0.49348,0.20138,-1.81095,0.52346,0.2007,-1.81155
frame_7812.jpg,0,0.46375,0.25348,0.83243,0.52817,0.16637,0.50443,0.90192,0.84844,0.0796,0.83184,0.81856,0.94415,0.10964,0.94166,0.74144,0.9386,0.14023,0.91908,0.51795,0.20441,-2.10664,0.54753,0.20314,-2.10724
frame_7830.jpg,0,0.43507,0.25315,0.80925,0.5031,0.17168,0.49269,0.88561,0.83219,0.10162,0.82725,0.78072,0.93423,0.13458,0.91511,0.69832,0.93948,0.17562,0.89941,0.4885,0.20207,-1.24572,0.5181,0.20079,-1.24606
frame_7848.jpg,0,0.43209,0.24452,0.80669,0.49791,0.14999,0.51059,0.89354,0.83917,0.10071,0.85386,0.81441,0.9438,0.13916,0.92622,0.70432,0.95438,0.17436,0.90185,0.4812,0.19269,-1.45312,0.50939,0.19165,-1.45315
frame_7866.jpg,0,0.45612,0.32876,0.80817,0.51432,0.14106,0.51265,0.90322,0.84395,0.08998,0.82582,0.81438,0.94301,0.11934,0.91417,0.74277,0.94959,0.15639,0.90354,0.50783,0.27656,-2.48135,0.53741,0.27199,-2.48201
frame_7884.jpg,0,0.54001,0.43467,0.79965,0.49755,0.18569,0.50426,0.89857,0.83758,0.1092,0.80721,0.77618,0.96395,0.21856,0.9003,0.70466,0.97723,0.29269,0.88504,0.58801,0.37266,-1.53135,0.6116,0.36792,-1.53134
frame_7902.jpg,0,0.54079,0.42504,0.79757,0.48646,0.20026,0.4855,0.90335,0.81594,0.08782,0.79595,0.76005,0.95738,0.18427,0.89263,0.68675,0.96411,0.25355,0.8849,0.5811,0.36599,-2.85839,0.60303,0.36103,-2.85853
frame_792.jpg,0,0.40585,0.20877,0.76238,0.41418,0.17109,0.48997,0.89713,0.74875,0.2231,0.85865,0.77726,0.92635,0.37466,0.50486,0.71416,0.98298,0.38977,0.39007,0.43885,0.15706,-1.11031,0.46056,0.15494,-1.11056
frame_7920.jpg,0,0.55479,0.43176,0.78902,0.48416,0.17249,0.5118,0.88976,0.83688,0.14853,0.85,0.7781,0.97016,0.24514,0.94276,0.69838,0.98289,0.24045,0.92311,0.59506,0.37585,-2.86286,0.61667,0.36943,-2.86321
frame_7938.jpg,0,0.51909,0.44556,0.81765,0.48334,0.17067,0.50942,0.91492,0.84649,0.14049,0.87091,0.77539,0.96444,0.35737,0.91968,0.71144,0.97523,0.43246,0.88487,0.56432,0.38253,-3.11102,0.58794,0.37758,-3.1113
frame_7956.jpg,0,0.51966,0.44095,0.8025,0.48005,0.17786,0.49267,0.90623,0.815,0.12059,0.78629,0.81265,0.94755,0.18302,0.92365,0.73752,0.95341,0.21825,0.92814,0.56944,0.38097,-2.86826,0.59234,0.37558,-2.86861
frame_7974.jpg,0,0.53164,0.44599,0.80098,0.48218,0.18031,0.49433,0.90726,0.81232,0.07316,0.81563,0.81003,0.93695,0.24997,0.89198,0.73844,0.94686,0.32825,0.86386,0.57854,0.38949,-2.41826,0.60021,0.38583,-2.41839
frame_7992.jpg,0,0.56585,0.44731,0.81474,0.48984,0.18237,0.50551,0.90902,0.84453,0.10102,0.82264,0.75567,0.97778,0.29197,0.91246,0.68917,0.97499,0.38626,0.89417,0.6106,0.38718,-2.46754,0.6329,0.38074,-2.46765
frame_8010.jpg,0,0.54912,0.4252,0.80352,0.47226,0.16491,0.51566,0.91761,0.81251,0.11639,0.83914,0.79859,0.93094,0.19178,0.92583,0.70642,0.95375,0.21639,0.90353,0.59066,0.36803,-3.09977,0.61391,0.36307,-3.10023
frame_8028.jpg,0,0.54815,0.45284,0.78733,0.48826,0.18385,0.51602,0.89308,0.82114,0.09948,0.80289,0.75362,0.96521,0.19718,0.92129,0.68514,0.96167,0.25964,0.9156,0.58834,0.39838,-2.93178,0.6092,0.39307,-2.93204
frame_8046.jpg,0,0.53837,0.44502,0.79794,0.47703,0.19007,0.49513,0.92044,0.80678,0.10169,0.76754,0.79613,0.92324,0.16685,0.86552,0.70311,0.93641,0.22223,0.885,0.5837,0.39494,-3.20862,0.60442,0.39295,-3.20883
frame_8064.jpg,0,0.52191,0.45976,0.79982,0.47642,0.18262,0.49779,0.89826,0.82018,0.11906,0.82274,0.81355,0.93492,0.20868,0.87371,0.7491,0.93874,0.25005,0.8146,0.57082,0.40828,-2.71815,0.5945,0.40515,-2.71825
frame_8082.jpg,0,0.54583,0.45595,0.79797,0.47096,0.18627,0.49356,0.88359,0.80903,0.10514,0.80541,0.76566,0.94475,0.2919,0.89835,0.6998,0.96083,0.35924,0.87335,0.59037,0.4046,-1.40797,0.61302,0.4004,-1.40792
frame_810.jpg,0,0.40067,0.19486,0.6956,0.33596,0.16713,0.39082,0.77343,0.5268,0.10983,0.63397,0.68473,0.61817,0.29361,0.52074,0.65038,0.64945,0.32941,0.45068,0.42981,0.16812,-1.48083,0.4488,0.16672,-1.48134
frame_8100.jpg,0,0.56625,0.44963,0.78531,0.4688,0.19782,0.48293,0.86479,0.81484,0.10219,0.81257,0.71335,0.97557,0.33049,0.92428,0.66028,0.98486,0.41712,0.92166,0.60881,0.39932,-1.32256,0.62955,0.39518,-1.32252
frame_8118.jpg,0,0.48337,0.25084,0.84177,0.51499,0.19364,0.49393,0.9035,0.85875,0.11851,0.83245,0.80642,0.96176,0.25475,0.89736,0.77021,0.94026,0.32109,0.8753,0.54857,0.20523,-2.03054,0.5773,0.20721,-2.03103
frame_8136.jpg,0,0.49581,0.24422,0.8402,0.52037,0.22855,0.48792,0.90116,0.84572,0.1058,0.78858,0.76409,0.97981,0.18921,0.88263,0.65839,0.986,0.23233,0.86989,0.55678,0.201,-1.81685,0.58498,0.20214,-1.81722
frame_8154.jpg,0,0.48319,0.23657,0.83875,0.50969,0.21236,0.4936,0.90032,0.82692,0.13165,0.82547,0.80512,0.94122,0.28474,0.90338,0.71945,0.95837,0.44719,0.88454,0.54387,0.19324,-1.91621,0.5703,0.19488,-1.91643
frame_8172.jpg,0,0.4853,0.21779,0.83498,0.50031,0.23602,0.46813,0.9109,0.85748,0.10375,0.84031,0.8373,0.95512,0.35936,0.45562,0.77136,0.95598,0.39782,0.33708,0.55533,0.17283,-0.8781,0.58403,0.17517,-0.87852
frame_8190.jpg,0,0.43318,0.27182,0.79477,0.45818,0.17036,0.49963,0.90732,0.81215,0.18407,0.91905,0.78848,0.93286,0.30471,0.56253,0.69898,0.95199,0.30279,0.43942,0.4898,0.20485,-1.72634,0.51633,0.20316,-1.72655
frame_8208.jpg,0,0.55374,0.3885,0.8118,0.49794,0.20308,0.49397,0.90233,0.82837,0.10549,0.91192,0.78075,0.95328,0.22664,0.7675,0.7152,0.94643,0.21326,0.60596,0.59782,0.31728,-2.32843,0.61922,0.31378,-2.32894
frame_8226.jpg,0,0.5444,0.46098,0.80737,0.47289,0.18836,0.48893,0.90505,0.82095,0.10483,0.78449,0.8054,0.944,0.25588,0.89522,0.73489,0.95043,0.32928,0.88521,0.59293,0.41337,-2.45718,0.61458,0.41109,-2.45704
frame_8244.jpg,0,0.52684,0.47502,0.79836,0.48049,0.19884,0.50329,0.89448,0.83791,0.10926,0.81956,0.77805,0.96163,0.31444,0.92725,100,100,0.37877,0.91779,0.5718,0.4263,-2.52569,0.59298,0.42458,-2.52555
